,tweet_id,sentiment,author,content
20907,1694127913,surprise,Kat77,@pokeyoats is it a test to gauge audience reaction? who ARE you?!
34889,1752984224,surprise,cherimerriam,Happy Mothers Day to all the Mommys.
23702,1694667930,surprise,k_griffiths,@jakeperks - Woo! Great subject for this month. Now I can use my sparklers
31367,1751920589,surprise,izak09,Really!
12946,1963791915,surprise,Stan_is_Nats,Just woke up and saw that the sun isn't out  I need to start waking up early
23570,1694646689,surprise,Aleeexis,morrrning. time for school. (: time to learn!
12610,1963642332,surprise,rocksnstilettos,ofcourse they wait until the last minute to run an experiment at work...that I have to supervise. aka i dont get to leave work on time.
29573,1751286136,surprise,elleeeeee,mothers day...love you madre   chels tonight. cant wait for her to see her present!
34907,1752984990,surprise,zelciia,@titanite My ex-colleagues from Shaanxi kept boasting of their native noodles. So I'm REALLY curious about Shaanxi food.
1059,1957206274,surprise,ziggywas,Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc... I still can't believe they won't renew TSCC
18900,1966105876,surprise,vichica,http://twitpic.com/67ykl - The stolen purse -- when it was new from the store...see tags still on it
18063,1965874419,surprise,ktoint83,is missing her best friend..... and i only saw them this afternoon  How sad am I!!!!
22739,1694476888,surprise,keshie,"had an answered prayer which caught me by surprise. LORD, you are amazing!"
29139,1751106184,surprise,Sofia6,"@Bx3800 ohh yes. I've rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby"
36892,1753398441,surprise,angesbiz,Happy Mums Day This is Nelly's shout out   http://skitch.com/t/tac
8667,1962253242,surprise,3xoTara,im still melting and im in the house in the shade  its not fair.
876,1957164542,surprise,Mel4Zac,mannnn..... @alllyy_ got an iphone!!! im jealous....
35077,1753029182,surprise,ashtormie,"@Movin925fm When I heard &quot;No One&quot; from Alicia Keys like, 10 minutes ago? You made my night"
17476,1965672143,surprise,floydmay,Believe it or not I'm a super geek
15406,1964832629,surprise,NKArmyTNgirl,@LoriBartolozzi Wow  That had to be difficult
12481,1963584101,surprise,miriam_la,lost my tooth 2day whilst i was eating gum...oww
31406,1751922083,surprise,rmwood21,wait...why didn't I know about this wedding? Aren't I supposed to be in yours and vice versa?  btw I know it's not yours
10524,1962931368,surprise,kyelani,@DARRENJ0NES ooh ouch!   lovely weather but damn! cover up sugar! x
37062,1753418289,surprise,SarahPersonal,Watchin' JONAS
14527,1964561709,surprise,littlecassalina,@animalria what?? why?
29897,1751395193,surprise,GerryCOnline,@Java4Two TY very much for FF
22171,1694381644,surprise,jazzsimon,"whatever will be, will be"
25940,1695249764,surprise,kiba001,@frumioj  Cheeeessseee! We were in Ireland when the latest W&amp;G aired. In-laws had to put up with my blocking the telly on Christmas Day.
25406,1695082902,surprise,nakitaB,"@LCLaurenConrad the new series of the hills was on yesterday in uk , it was amazing! you looked really pretty on your birthday too."
5913,1961091917,surprise,chanmaster,http://www.bodybuilding.com/fun/richardchan.htm OMFG this dude looks well 'ard! He puts me to shame...
19231,1966208480,surprise,bigbluebronco,Boo....Up DLP is sold out for 8:30
10636,1962959434,surprise,judyz,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.
37932,1753568654,surprise,Siimoneee1,@PerezHilton it looks like you have a lot of fun with lady gaga
20013,1693956829,surprise,deadstockric,"Tweet whore ? I am up to 10,000 tweets"
39141,1753773449,surprise,chriscpritchard,"Methinks it's time to read A Doll's House + Streetcar and get some quotes, and then PHYSICS!"
8256,1962107151,surprise,itsbadmojo,is at the beach watching Xmen Origins and drinking orange juice with no pulp
37441,1753484525,surprise,JessMcFlyxxx,@xxlaurenbeexx thanks  have fun at work lol xxx
32276,1752227750,surprise,andtellsummer,The hair looks sicckkkk.  Happy mothers day to all the mothers!
9259,1962477277,surprise,annagoss,"@jamespenycate massive beer guardian. Huuuge. Told you already, don't you trust me?"
21125,1694181566,surprise,pim666,is playing restaurant city.
12242,1963507999,surprise,lkmeister,They gave me a regular coke instead of diet. Really??
25906,1695222803,surprise,theavonrep,Did you know you can shop for AVON online... Its true.. Check out my site: http://www.youravon.com/krystalmoore   Thanks
19431,1966262349,surprise,iwalkonwater,@xhotandfatx you gotta follow &quot;BOOBFEED&quot; its incredible. They tweet 4-10 a day. With links to free breasts. Its my favorite tweeter
24639,1694881844,surprise,lala_fierce,@BKMS4life thx for following
33209,1752534585,surprise,TempeHanna,Omg amazing twist! This is a crazy awesome movie
33832,1752723395,surprise,vwxander,"And I end up in privilege... Oh well, at least I met a cute engineer"
6220,1961185244,surprise,shortymay,Officially out of my apt  Learned some stuff about the crazy neighbors that used to live across the hall....scary!
5023,1960590438,surprise,Chambers_,Notion video deleted.
33058,1752502889,surprise,CharissaCowart,"@dougstech Isn't he awesome?? There are tons more coming, that was just one of three locations"
2906,1957652644,surprise,Izrael,"@atlprincess 'erocka the ruler' i called you, but i see i gets the no love   whats up with that?"
17921,1965833783,surprise,jgg0610,@itsbecca not playing here either
2058,1957462278,surprise,Fayanora,@paper_hand Oops! I completely forgot!
12146,1963480491,surprise,JediDJ,Loll whats boyfriend #2 supposed to mean then? @cathyweeeen its to cold
34373,1752848353,surprise,fr3dbaker,@MattCundill Haha! At the Somerset theatre in Ottawa. I remember that well. The more things change the more they stay the same
3095,1957699183,surprise,xWindyMillerx,Rather jealous of my football club who have all gone to Portugal on tour today. They're even playing a Sporting Lisbon veterans side.
12375,1963552971,surprise,lightbeam32,My son's first tooth came out but he left it at school
34454,1752872827,surprise,paykan,@questlove  ok just between U and me  and all of  our  followers on twitter what do U really think of @jimmyfallon ? lol
5272,1960714335,surprise,xsmellycatx,PEOPLE!!! wat the hell is a follower on twitter???? I DONT GET IT!!!
9234,1962472420,surprise,petermcgilldj,"burning cd's,,,,,,,,, fucking outa blank disc's"
21900,1694328025,surprise,ktixx,Love johnny deep looks in public enemies (L) I'll catch this film when show in HK
32668,1752354436,surprise,fiercemichi,"@midnightbeadery Awww, thank you!  &amp; you're welcome lol"
37642,1753518494,surprise,Donnette,@AnOldMasterJukz You're welcome
9234,1962472420,surprise,petermcgilldj,"burning cd's,,,,,,,,, fucking outa blank disc's"
20132,1693977967,surprise,Inayah,@IMBASE k its 3 slices left
7303,1961614885,surprise,LauRenxExCarter,"@laurengotgiftz o_O thats cool. Dang, iHave to clean my room now  lol, but good luck w/those jobs gurl"
31860,1752088876,surprise,havmax,I woulda never believed that five years later I'd be a female engineer myself making tracks
33130,1752505543,surprise,michsineath,@mandiengram Ha! Did she find out? The only thing Google came up with was some database acronym and &quot;dibbs&quot; on the front seat aka shotgun
15527,1964870404,surprise,ravenatic,"@xLilahhx Good stuff, Smiles back? Why won't you go to his concert too? :o. Wish I could instead of doing my music which is failing  lol x"
11507,1963233394,surprise,seagab,noooo! @shutuppat  all summer?! I won't see your charming little face ALL summer?!
8883,1962333678,surprise,jazzj22,Running around doing errands on my last day in Charlotte  I would much rather be shopping!!
6532,1961290637,surprise,donnasfineart,Hi ya twitt's..so leaving sat morning here in TX..sad  I guess gotta really find a job now..if anyone in Atlanta needs a great designer..
1619,1957353800,surprise,exortabreedoll,feeling so dizzy right now
12798,1963728808,surprise,eventide89,@dylanxtra awwwwwwwwww  thats jus...awwwww.did she get to start again like?
28769,1750965401,surprise,Delnegro18,Dan and alli are here. They suprised me
20909,1694127934,surprise,VinceCheong,@imraphael @hsubidooby Scrub and moisturize... doesnt even sounds like 'showering'... maybe u should be inclined to follow me en. rephael
11389,1963200007,surprise,ambergrace1612,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.
11638,1963304624,surprise,kasrael,Holy moley! It's raining cats and dogs here! And I just got snazzified by Min at Salon Mint!
23801,1694688006,surprise,aussiecynic,@Sir_Almo shocking isnt it.. hmm... we will stop it..
20735,1694092207,surprise,luuis10,I can't believe it's Monday already! A week in Vancouver already gone.. what a good weekend
10997,1963085178,surprise,Stefyyy,for the whole time @haydendavey?
35901,1753198674,surprise,olividan,stood for 4 hours in heels. all for looks and to b able to look over tall people.
379,1957053338,surprise,savindotme,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
28723,1750963583,surprise,wendywings,"@4ut I am ok, I think I will just take the attitude that Mothers Day is an invented Hallmark holiday from now on"
34163,1752798410,surprise,lesservoice,"seriously underrated.. 'porridge', the best breakfast in the world... ever. doesn't need to be gloopy, as long as it is made just right"
3831,1958132657,surprise,riandawson,Almost showtime in Osaka.  Our last night here in Japan  I will miss youuuu
6437,1961261012,surprise,IconShe,ok so my appointment WAS at 12pm why am I still waiting 2 get my hair done. Wish everyone know the meaning of on time. I was here early 2
20586,1694071032,surprise,isabellabyrne,OMGSH IM BEING FOLLOWED BY &gt;&gt;PARAMORE&lt;&lt; :O
27391,1695766993,surprise,peacelovesummah,We drove  summahkayy
2735,1957616075,surprise,airwillson,huh? its 1 am already? shucks
20912,1694128141,surprise,Emmmaa___,"writing my AWESOME, but raunchy(; dream to brooke  ahaha"
15527,1964870404,surprise,ravenatic,"@xLilahhx Good stuff, Smiles back? Why won't you go to his concert too? :o. Wish I could instead of doing my music which is failing  lol x"
23382,1694607404,surprise,tschisirocks,I'm on Twitter now... how cool am I? and now let's go to McDo
30509,1751610024,surprise,bhelskie,Happy Mother's day mang!!! thank you and i love you
5692,1961000534,surprise,peppypep1,I sunburnt through factor 30
31529,1751986073,surprise,carlchua,The ultimate shirt folding tool (http://www.flipfold.com/)- I saw @sheldoncooper using this in one of Big Bang Theory's episodes
7213,1961570919,surprise,christabellz,@twilightgossip sad about young love coming to an end  They were sooo cute together!
21322,1694219314,surprise,SandyMusicFreak,you know what's today? no? it's the Star Wars day you ass!
9348,1962527979,surprise,Addicted2DEW,@marebear521 did u try taco n mac n cheese pizza???? I'm so cravin it right now BUT all the good food makes me sick
38223,1753617449,surprise,LindseytheFirst,"@simonpeggster Hi Simon, I'm new to this too - but just thought I'd tell you Jimmy Carr has tweeted that you make the Star Trek movie."
33889,1752725645,surprise,twokidsonelove,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen
23313,1694589177,surprise,jezhiggins,@phil_nash Ba-dum-tish!  You win
23995,1694744808,surprise,tsarnick,@MissxMarisa haha!! someone with an axe just popped up at you Scenie!! what did you do???
28955,1751035483,surprise,erica__michele,downloading the right/real speedracher now.
24223,1694791581,surprise,tsarnick,"@MissxMarisa haha what can i say, you're a great teacher!! you learned from the best... Hannah Montana"
37728,1753534441,surprise,NightShade10,"@ebrown2112 LoL that's from last winter (only a few months ago December) I'm in Seattle, felt like Siberia this last winter"
3767,1958120056,surprise,halbpro,Oh. Seems the playable Joker PS3 exclusivity on Arkham Asylum is much bigger than thought.
3670,1958099201,surprise,sausheong,@sengming learning tat the scenic way  din plan to go town but somehow was herded there?
28901,1751033318,surprise,mozy19,"@erinlouise @Miss604 being a fan is certainly not about being attractive. But, if you like the pink, to each their own  #canucks"
25170,1695027391,surprise,clueless_bimbo,"@death_by_spork haha I like it anyway, although i miss the spork in the pic... where did it go?"
37673,1753532038,surprise,evatweets,I finally went and found some of the songs we sang in church in Wellington online. Was easier than expected - yay Google!  #fb
5761,1961042675,surprise,Adman500,now there's a fly in my room
37075,1753418693,surprise,chantellepaige,@Geetwity (RE:&quot;your joint w/ @Traxamillion408 is crazy!!&quot;) Thx    Hey Trax heard a 49er rear ended you??
3634,1958092285,surprise,chumbayaa,@Fnoo was like that last night as well man. somebody didn't make it in time to the 30p loos
37502,1753499237,surprise,ShinsPearl,@anjelfich yay! You're on twitter!
29795,1751359274,surprise,rbflygal,"@guyswithiphones no prob, you have a sexy site there"
5526,1960902724,surprise,saturnian_s,"@ringqvist juice! I miss juice, any fruit"
33431,1752617226,surprise,jahed,@shanselman http://twitpic.com/4ve84 - Wow! A nice laptop
38282,1753632399,surprise,ChamaeleoLabs,"@JasonBradbury for sure  ...suprisingly addictive tho, i only just signed up after months of trying to resist."
18181,1965905167,surprise,espi12,@kraez2001 http://twitpic.com/67w20 - Jordan baby was talking to me!!!! I wish I coulda met you!! ugh
33889,1752725645,surprise,twokidsonelove,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen
5272,1960714335,surprise,xsmellycatx,PEOPLE!!! wat the hell is a follower on twitter???? I DONT GET IT!!!
14854,1964664497,surprise,QuelaRenee,@DAEONE  you don't love me anymore!
30770,1751715062,surprise,ellecolise,@richdeclue that's what she said?
36343,1753292191,surprise,kmart24,@andmegansaid &lt;&lt;&lt; Just like in HIMYM
15687,1964954254,surprise,teh_asian_one,"dinner smells good...man i'm hungry. so sunny outside, wish i was at wonderland"
23739,1694685959,surprise,chaosbot,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on"
10636,1962959434,surprise,judyz,Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.
19053,1966162025,surprise,Winchester_X,"I want to become vegetarian, It's going to be so hard!"
8450,1962190247,surprise,mrossana,"@duncangela I tried sooooo hard to work from home today, but failed  Not my fault though."
37613,1753517471,surprise,kazzie,had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today
7152,1961553315,surprise,JakeJacobsVI,@turhangross Wow! Some person u are!
34004,1752750990,surprise,robhimselfFL,My computer is back in business
10328,1962878175,surprise,AndiezSockz,and my other peep got onto a game site who i will never see again
25192,1695028505,surprise,elanlohmann,@thurstyturtle HA ha - how much?  Thanks for starting to follow me.
4416,1960353321,surprise,icedgems03,"@bex_1210 holy crap, I need to see that! Too bad I gotta wait until tomorrow"
5545,1960907183,surprise,ilovedannyjones,@tommcfly Is it true that you love brazil more than australia  nitey
5637,1960954316,surprise,emilyzele,Cant fall asleep.
23681,1694666925,surprise,Heartnet13,"@heyitskesa: Omg! I never got your message so I didn't notice until I was looking back a ways! Sorry, that was a good idea though...lol"
34794,1752962670,surprise,kickthehobbit,"@sakka: What, you're not really an alcoholic? I AM V. DISAPPOINTED! D: Seriously, though, I got that you were kidding."
30399,1751574280,surprise,laurenmontonen,Woah! 311 is really good!! The rain earlier was rather nice
25593,1695137334,surprise,angesbiz,"Spiderwoman! She's an amazing mum, gr8 blogger, gr8 mentor &amp; on top of that climbs walls!  http://digg.com/d1qEua -via @kelvinlls"
23236,1694586195,surprise,martinbonnin,will play quake3 in 3min
37698,1753533052,surprise,skinn3r,"Bread in the oven, room cleaned... almost done with the things on the list for today"
9378,1962562033,surprise,FireAtWillxx,Why doesn't Twitter extend the number limit a littttttle bit? Until 160 atleast?
18515,1965986936,surprise,LainyFulton,@mileycyrus hehe his name was Jack Dawson &amp; he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I&lt;3Him!
32668,1752354436,surprise,fiercemichi,"@midnightbeadery Awww, thank you!  &amp; you're welcome lol"
14626,1964591356,surprise,KittysKitchen,Went to get driver license and car licnse plates renewed.  My mechanic that does inspections out of town today.
22271,1694399761,surprise,KathrynAnderson,@taylorswift13 you're in London?! Wow! I'm near there
5290,1960717528,surprise,DeadSpider,@Yampolito That will make things fair. My poor Tiger has no claws or nutz
26719,1695510921,surprise,gamerbabe360,@mystic23 Congrats on the tax refund.  Those are always nice.
23510,1694628496,surprise,2mins13s,"has just finished watching masterchef. Surprisingly (perhaps), it's good"
11884,1963385024,surprise,TayCase,where is everyoneeeeeeeeee ?
11843,1963371028,surprise,Happy_Skittles,No betta nest  I think despite the heater it gets too chilly at night
971,1957188904,surprise,liangtfm,Bah I don't think @bing's FB fan page will get to 7500
2603,1957583820,surprise,shriggles,can't believe he has to wait till October to see &quot;Up!&quot; when Americans get to see it this weekend.
2437,1957543560,surprise,Tosemy,what's wrong with people? Second break-in at Wallmans tonight
20029,1693957516,surprise,yurcom,Just getting an additional free day
27406,1695767386,surprise,teal64,@KimPossible40 If you're living under a bridge you need GOATS! If it gets bad come up &amp; stay w/me-we'll fit you in.
919,1957174335,surprise,MandyKitKat,OUCH! my earphones just shocked me
17275,1965576457,surprise,r0z1k,??????? #bash ?? ??????? ????????? ????
35981,1753217560,surprise,essaco,just now i know how twitter exactly work
29735,1751325180,surprise,YunSTAR,@KeytaJ yes'ma... for an after party too after the show next week.
1732,1957384135,surprise,prashant7aug,Lots of confusions I've at my work place..
1964,1957443166,surprise,jamvmusic,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
13316,1963993811,surprise,manumag8,can u believe the architect who planned a tar-black promenade in this small town won an international prize?and everyone who walks &amp; jogs
16820,1965457527,surprise,blogjunkie,ugh... hangover. sign that i'm getting old
36343,1753292191,surprise,kmart24,@andmegansaid &lt;&lt;&lt; Just like in HIMYM
28570,1750895790,surprise,JuIcYbArBieJaZz,Is at the movies with the boyfriend!!
35298,1753073847,surprise,nuiko,@SFOBear Goodnight!!!!!!
14291,1964451034,surprise,shiningcher,@cherroke5780 UMMMNNN ummmnnn good thanks for letting me know earlier... I ate already
2844,1957638599,surprise,xoxo_arielletse,I can't believe how fast this week has gone by
21818,1694310950,surprise,asheraw,"@producersinc Yep, I actually do! =D hehe so.. hi Kathy~"
37150,1753434843,surprise,vocd,"A girl in my big hair rock today, black velvet baby  ? http://blip.fm/~5z50g"
26162,1695312033,surprise,dragonlee206,@MMAGear510 thanks.... just awesome
876,1957164542,surprise,Mel4Zac,mannnn..... @alllyy_ got an iphone!!! im jealous....
26604,1695475528,surprise,CaroleCross,@scottfaithfull You're not singing in the rain?
13180,1963941461,surprise,jezzfoodieme,@anitawebster the pho broth is a concentrated mix of pork and beef bones...so I think you've missed the point.
19008,1966131547,surprise,naomistarr,can't make it to graduation...
30857,1751750237,surprise,bexmith,"@etniqminerals it shocked D &amp; I, too!  Puts things in a whole new, empowering, light... now doesn't it?"
25753,1695191806,surprise,thatjamesboy,"There is a faux gothy chick looking at me, sorry I am not going to camden and I like pop-punk and jimmy eat world"
30705,1751681347,surprise,bitihal,@DonnieWahlberg BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
36349,1753292261,surprise,sassykai,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy
30294,1751537982,surprise,alltimeASIAN,@andcristina OHH. haha ok thanks
31367,1751920589,surprise,izak09,Really!
12503,1963589187,surprise,shanhansen,"Whenever, whever, sarah's in dc all summer  and sure!"
37149,1753434837,surprise,allysont,@taufiqz LOL. You know me. I aim to please.
21065,1694164230,surprise,Bandido_B,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!"
16836,1965461093,surprise,DebiShirlene,Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.
4024,1960168925,surprise,fxpoignart,dev.java.net : the slowest website
6532,1961290637,surprise,donnasfineart,Hi ya twitt's..so leaving sat morning here in TX..sad  I guess gotta really find a job now..if anyone in Atlanta needs a great designer..
39355,1753805167,surprise,nic__nic,"walking the dog on horseforth park, no hangover on a Sunday morning, yay!!"
35676,1753156720,surprise,katiebarrowman,@jason_2008 thanks  there's a men's version in June. It's very popular.
37615,1753517522,surprise,sharajacinto,"Just came back from my first city rooftop party  Man, even when you're next to THE New Yorker Bldg, it still gets pretty windy up there."
22100,1694365070,surprise,aarthycrazy,"@richa_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu..."
39830,1753885674,surprise,linnetwoods,@MacQuid Oh really?!
29735,1751325180,surprise,YunSTAR,@KeytaJ yes'ma... for an after party too after the show next week.
12242,1963507999,surprise,lkmeister,They gave me a regular coke instead of diet. Really??
32441,1752290271,surprise,David_Copado,@janessapunani concert please explain? im intrigued
34009,1752772181,surprise,enobytes,@fiascowines let me guess. You devoured your duck with Fiasco Pinot!
19023,1966155283,surprise,_writersblock_,Eli in the ER  they pricked his finger for blood sugar and he was trying not to cry http://twitpic.com/67z2q
5791,1961049328,surprise,RubyAliceX,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going TWAT !!
38342,1753634322,surprise,SarahJacinta,@spoonerist Oooh! goodluck for the rest of them
19815,1966358104,surprise,PaperMacheBeads,Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.
6774,1961436638,surprise,saralee_twitt3r,slept for almost 11 hours straight and still tired ! better not be getting sick
5551,1960907587,surprise,ensign117,heading down to beach! still no fone....woo!
35588,1753137194,surprise,Isil_Loves_Mcr,"@PumpkinPeazy Aww Thank u hun i cant believe ah  i will send you when i look pc =D cuz im login from mobile.i will send you,dear friend ^"
13260,1963971101,surprise,floraisadora,"Dlukasrossi Lukas- your amazing wife, her updates are locked! Hard to convince people to follow protected profiles,"
7097,1961541448,surprise,innabinna,@caitdog13 lucky! been beggin for jury duty for years...they dont ever send me notices! just notices for other people to my address!
29068,1751071397,surprise,kms007,New comic posted. Introducing  &quot;Joe! - The Mini Strip&quot;  http://tinyurl.com/oasxx2 (via @mbillingsley80) cute Mother's day strip!
23103,1694551684,surprise,pianoboex,"@brettdennen 'discovered' you at the fray last night, nice music. then saw your vlogs. really, so whack."
11441,1963216981,surprise,jessisabellB,@LISAAASTHOUGHTS I have to pre-order it
19996,1966440461,surprise,northirid,Well. That first tweet for today failed.  lol. Back to sleep or bacon and eggs? So hard to choose!!
16198,1965269149,surprise,robdiwa,@SarahKMetz wish you were sluttin it up w me  waaaaaaaaahhhh!!!
29716,1751324043,surprise,lorettak,@HeatherShorter I love that song! I was starting to think I was the only one that knew that one!    #sameperson
531,1957090493,surprise,FeistyRedheadHB,Got home from work @ 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!!  Ugh...oh well. Might not eat.
4861,1960536987,surprise,RoxieDax,"Twitter seriously, SERIOUSLY dropped the ball here with my RoxieRavenclaw account. I'm so mad and sad about this."
24647,1694882165,surprise,obsessedwithyou,just found out that selena gomez's birthday is 6 days after mine
27406,1695767386,surprise,teal64,@KimPossible40 If you're living under a bridge you need GOATS! If it gets bad come up &amp; stay w/me-we'll fit you in.
39548,1753837739,surprise,GoldenFish00,@llJessicall What did you get?  My day is alright.. haven't done anything yet. leaving soon to my stepsister though!
13662,1964128465,surprise,MadisonMitchell,@contentwhore Okay. I'm all out of ideas
8824,1962319426,surprise,TheStarr,got caught in the rain outside. now im cold bbbbrrrrrrrrr
10346,1962881732,surprise,igorlet,"@a_nobel ???, ???, ???, ????? ???? -- ??????"
37160,1753435401,surprise,michellica88,@mschiefmaker Thanks madam.. you're lucky coz you had a wonderful dog.. and sooo cute...
20822,1694110605,surprise,JennJine,"@CourtneyKitty  awwwwwww, our kitties are the BEST!"
194,1957008987,surprise,lilTanker,when da heck will the garage man get here I ask you.. WHEN..
24029,1694746717,surprise,hopeinhell,"@aussie_ali  really?  i'm in greensborough, but prev bundoora.."
10051,1962811184,surprise,kcrulesblog,Went to the vending maching to get Bugles. No Bugles  Perhaps it is a sign that I don't need the snack anyway.
18900,1966105876,surprise,vichica,http://twitpic.com/67ykl - The stolen purse -- when it was new from the store...see tags still on it
6904,1961483948,surprise,melaniejoydv,@officialTila cant believe tila tequila was in ct and i didnt know... so upset
29448,1751214724,surprise,Fruiteh,@theellenshow Please bring @kalebnation to your show
29147,1751106625,surprise,aboxedparadox,"For the record, john mayer is freaking cool."
31291,1751887744,surprise,matildham,"Baby girl scraped her leg in a bike accident today. Couldn't find any gauze, had to use panty liners and medical tape to patch her up."
32976,1752473210,surprise,hyperbolation,@NathanFillion awesome
6584,1961365182,surprise,EzzieB,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair
25984,1695251379,surprise,SocialiteEst783,@MsNikkiPorcher i DO THAT ALL THE TIME.. NO BIGGIE
14358,1964492988,surprise,joonieb,@xxmarypoppinsxx OMG!!! That's a nightmare
23716,1694684837,surprise,freshfluke,"@dj_sko next time just go online and show the club owner an ean golden video, hahaha...  (i am fan, did i mention that?! @djtechtools)"
18209,1965913049,surprise,mcentellas,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck
6883,1961479263,surprise,chrissyhammond,@lpostlethwaite no I wish. Just a van that comes round. We missed him
37334,1753467812,surprise,omgitscath,dice watching Heroes again.  http://plurk.com/p/svhvh
24035,1694746809,surprise,cawwie,happy star wars day
896,1957169086,surprise,XxMindyNicolexX,"@desdoulas Ya, the weather has been super weird here. It looked like it was gonna rain today but of course it didn't, darnitt,"
36765,1753366743,surprise,petterk,Having dinner with my grandma since I couldn't be with my mum.
4372,1960338579,surprise,fashionelf,"@simoncollister I moved in with the other half, so no balcony anymore  Have got a great mini-herb garden on window sill though! you?"
6437,1961261012,surprise,IconShe,ok so my appointment WAS at 12pm why am I still waiting 2 get my hair done. Wish everyone know the meaning of on time. I was here early 2
13134,1963904527,surprise,carino1986,"@abcdude  Darn, I thought you meant White Sox."
29870,1751394218,surprise,shontelsherrea,@jaystokes4 lol oh ok..well n that case..thank u
39073,1753758780,surprise,guittaraxx,@__Parasite__ haha im always turned off by coontails...so it kinda kills me XD i like the spikes though
9210,1962458885,surprise,mandydoucet,"Not enough pizza ordered, so I didn't get any. And it was Pizza Delight too!"
35796,1753177962,surprise,hielmy,addict to &quot;long time gone&quot;
7448,1961698072,surprise,junhao9951,I think I juz missed my last bus  .. Need to walk home sia - http://tweet.sg
1726,1957383267,surprise,sailesh88,@serenetan Is it? Wah. Wasted trip!
606,1957107658,surprise,evangelinanana,"if bill compton has wii, why can't he have twitter?"
26158,1695311922,surprise,LemonpiY,@sevenspoons I had mint ice-cream for dessert tonight. Love the stuff!
30969,1751784990,surprise,Tsukihysteria,@jlneveloff CONGRATS on graduating college!
6313,1961222939,surprise,PixelDoggy,"OK, my boo-boo: Daddy took his dental bridge-front tooth- out and forgot it on the table.  Uh-Oh, shiney plastic for me to chew! I sawwy"
23849,1694706399,anger,Stickyplasters,@iaingilmour I queue for cake standing up and with a slight look of deranged anticipation on my face.
16350,1965312719,anger,MiDesfileNegro,"Musically, these headphones are awesome. For staying in my ear... not so good."
12629,1963645883,anger,Sparklyeyes,argggggg car crash tv its just sooooooooo horrible to see her like that  #bgt
22961,1694531076,anger,claudiaclemmy,cry baby. janes joplin what is this? munsay music. but i dont know wich shit day i  am today
19929,1966422656,anger,toin9898,@mayabbz oh damn that sucks
11789,1963350616,anger,leo712,Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...
14839,1964660330,anger,Qiaoyi86,Feel like crap today   Got a speeding ticket 1st since 5 years...blows!!!!!!!
16183,1965266387,anger,mc__ramos,@tezi_soch hah nooo she is the obly one that can AUMFFF i hate nick because he is datin miley
16556,1965387815,anger,DanielleFalk,whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML
9743,1962701076,anger,lightmanx5,"For some dumb reason my dresser is sticky on top. And for another reason, a family history book got attached to it  Now the back is jacked"
18059,1965873329,anger,rrrraisa,God is a huge teaser
1326,1957276419,anger,xcherylax,This train is so squeaky its givin me a sore head its bad enough i have to go to work!
18244,1965922274,anger,JanellChantal,@DirtyDizco Maaan if I was in pain I'd come. I wanna come  eat some 4 me lol *rolls eyes*
3451,1958050811,anger,atikastuart,i know i was wrong. maybe i shouldnt did all of those fuckin things like that
19247,1966211864,anger,socilover,well its hot as heck right now
14531,1964562426,anger,sidneyetienne,@PreciousLittle so jealous
5828,1961063322,anger,AnjaliSareen,stupid HIP!! I hate you!! And I can't even break in my new kicks!!!  GRRRR!
1025,1957198359,anger,Dutchrudder,"@StonedSteve yes it was good 2 see them laught at each other,,but that poor lad asking his mum &amp; dad 2 kill him"
9509,1962600088,anger,bookgrl,Still hating the whole Twitter replies thing. I feel like I'm missing bits.  #fixreplies
